Accession	Gene names	Gene names (PREFERRED)	Gene names (ALTERNATIVE)	Gene names (OLN)	Entry name	Subcellular locations	Protein existence	Protein family	Protein names	Gene Ontology ID	Keywords	Length	Gene location	Accession	Gene names	Gene names (PREFERRED)	Gene names (ALTERNATIVE)	Gene names (OLN)	Entry name	Subcellular locations	Protein existence	Protein family	Protein names	Gene Ontology ID	Keywords	Length	Gene location
P37330	glcB	glc	b2976	JW2943	MASZ_ECOLI	Cytoplasm. 	Evidence at protein level	Malate synthase family, GlcB subfamily	Malate synthase G (MSG) (EC 2.3.3.9)	"GO:0005737; GO:0009436; GO:0006097; GO:0004474; GO:0006099"	"3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Glyoxylate bypass; Magnesium; Transferase; Tricarboxylic acid cycle"	723		C6EID5	glcB ECBD_0763 ECD_02844	glcB		ECBD_0763 ECD_02844	C6EID5_ECOBD	Cytoplasm. 	Inferred from homology	Malate synthase family, GlcB subfamily	Malate synthase (EC 2.3.3.9) (Malate synthase G) (EC 2.3.3.9)	"GO:0008415; GO:0005737; GO:0006097; GO:0004474; GO:0006099"	"Acyltransferase; Complete proteome; Cytoplasm; Glyoxylate bypass; Transferase; Tricarboxylic acid cycle"	723	
P0A8S1	iciA		b2916	JW2883	ICIA_ECOLI		Evidence at protein level		Chromosome initiation inhibitor (OriC replication inhibitor)	"GO:0006261; GO:0003681; GO:0032297; GO:0032582; GO:0043193; GO:0043565; GO:0003700; GO:0016566; GO:0006350; GO:0016563"	"Complete proteome; DNA-binding; Direct protein sequencing; Transcription; Transcription regulation"	297		C6EIJ3	iciA ECBD_0822 ECD_02747	iciA		ECBD_0822 ECD_02747	C6EIJ3_ECOBD		Predicted		Chromosome replication initiation inhibitor protein (Transcriptional regulator, ArgP, LysR family)	"GO:0003677; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	297	
P77165	yagT		b0286	JW0280	YAGT_ECOLI		Evidence at protein level		Putative xanthine dehydrogenase yagT iron-sulfur-binding subunit	"GO:0051537; GO:0033726; GO:0009055; GO:0046872; GO:0055114; GO:0042597; GO:0005515; GO:0006144; GO:0006166"	"2Fe-2S; Complete proteome; Iron; Iron-sulfur; Metal-binding; Oxidoreductase; Purine metabolism; Purine salvage; Signal"	229		C6EA37	yagT ECBD_3371 ECD_00245	yagT		ECBD_3371 ECD_00245	C6EA37_ECOBD		Predicted		(2Fe-2S)-binding domain protein (Predicted xanthine dehydrogenase, 2Fe-2S subunit)	"GO:0051537; GO:0009055; GO:0046872; GO:0055114; GO:0016491"	"2Fe-2S; Complete proteome; Iron; Iron-sulfur; Metal-binding"	229	
P77433	ykgG		b0308	JW5042	YKGG_ECOLI		Inferred from homology	LutC/ykgG family	Uncharacterized protein ykgG	"GO:0030272; GO:0005524; GO:0009396"	Complete proteome	231		C6ELS2	ykgG ECBD_3349 ECD_00264	ykgG		ECBD_3349 ECD_00264	C6ELS2_ECOBD		Predicted		Predicted transporter (Putative uncharacterized protein)	"GO:0030272; GO:0005524; GO:0009396"	Complete proteome	231	
P0ACM2	ydfH		b1540	JW1533	YDFH_ECOLI		Evidence at protein level		Uncharacterized HTH-type transcriptional regulator ydfH	"GO:0003677; GO:0005622; GO:0005515; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	228		C6EDU6	ydfH ECBD_2099 ECD_01499	ydfH		ECBD_2099 ECD_01499	C6EDU6_ECOBD		Predicted		Predicted DNA-binding transcriptional regulator (Transcriptional regulator, GntR family)	"GO:0003677; GO:0005622; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	228	
P36561	cobS		b1992	JW1970	COBS_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at transcript level	CobS family	Cobalamin synthase (EC 2.-.-.-)	"GO:0051073; GO:0008818; GO:0009236; GO:0016021; GO:0005886"	"Cell inner membrane; Cell membrane; Cobalamin biosynthesis; Complete proteome; Membrane; Transferase; Transmembrane; Transmembrane helix"	247		C6EB80	cobS ECBD_1657 ECD_01901	cobS		ECBD_1657 ECD_01901	C6EB80_ECOBD	"Cell inner membrane; Multi-pass membrane protein. "	Inferred from homology	CobS family	Cobalamin synthase (EC 2.-.-.-)	"GO:0008818; GO:0009236; GO:0015420; GO:0005886"	"Cell inner membrane; Cell membrane; Cobalamin biosynthesis; Complete proteome; Membrane; Transferase; Transmembrane; Transmembrane helix"	247	
P09377	rhaS	rhaC2	b3905	JW3876	RHAS_ECOLI	Cytoplasm. 	Evidence at protein level		HTH-type transcriptional activator rhaS (L-rhamnose operon regulatory protein rhaS)	"GO:0005737; GO:0006355; GO:0019299; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Repeat; Rhamnose metabolism; Transcription; Transcription regulation"	278		C6EEZ2	rhaS ECBD_4118 ECD_03791	rhaS		ECBD_4118 ECD_03791	C6EEZ2_ECOBD		Inferred from homology		DNA-binding transcriptional activator, L-rhamnose-binding (Transcriptional regulator, AraC family)	"GO:0005737; GO:0006355; GO:0019299; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Repeat; Rhamnose metabolism; Transcription; Transcription regulation"	278	
P76237	yeaJ		b1786	JW5291	YEAJ_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at transcript level		Putative diguanylate cylase YeaJ (DGC) (EC 2.7.7.65)	"GO:0009190; GO:0016021; GO:0046872; GO:0016849; GO:0005886; GO:0016740"	"Cell inner membrane; Cell membrane; Complete proteome; Magnesium; Membrane; Metal-binding; Transferase; Transmembrane; Transmembrane helix"	496		C6EC44	yeaJ ECBD_1858 ECD_01755	yeaJ		ECBD_1858 ECD_01755	C6EC44_ECOBD		Predicted		Diguanylate cyclase (Predicted diguanylate cyclase)	"GO:0009190; GO:0016849"	"Complete proteome; Signal"	496	
P77802	yagX		b0291	JW0285	YAGX_ECOLI		Predicted		Uncharacterized protein yagX	GO:0004180	"Complete proteome; Signal"	841		C6EA32	yagX ECBD_3366 ECD_00250	yagX		ECBD_3366 ECD_00250	C6EA32_ECOBD		Predicted		Predicted aromatic compound dioxygenase (Putative uncharacterized protein)	"GO:0004180; GO:0016702"	"Complete proteome; Dioxygenase; Oxidoreductase; Signal"	841	
P27306	sthA	sth udhA	b3962	JW5551	STHA_ECOLI	Cytoplasm. 	Evidence at protein level	Class-I pyridine nucleotide-disulfide oxidoreductase family	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"GO:0050660; GO:0003957; GO:0045454; GO:0005737; GO:0055114"	"Complete proteome; Cytoplasm; Direct protein sequencing; FAD; Flavoprotein; NAD; NADP; Oxidoreductase"	466		C6EE47	udhA sthA ECBD_4062 ECD_03847	udhA	sthA	ECBD_4062 ECD_03847	C6EE47_ECOBD	Cytoplasm. 	Inferred from homology	Class-I pyridine nucleotide-disulfide oxidoreductase family	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"GO:0050660; GO:0003957; GO:0045454; GO:0005737; GO:0055114"	"Complete proteome; Cytoplasm; FAD; Flavoprotein; NAD; NADP; Oxidoreductase"	466	
P0AEC0	yoaE		b1816	JW1805	YOAE_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	UPF0053 family	UPF0053 inner membrane protein yoaE	"GO:0050660; GO:0003824; GO:0016021; GO:0055114; GO:0005886"	"CBS domain; Cell inner membrane; Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix"	518		C6EC15	yoaE ECBD_1826 ECD_01786	yoaE		ECBD_1826 ECD_01786	C6EC15_ECOBD		Predicted		Fused predicted membrane protein/conserved protein (Integral membrane protein TerC)	"GO:0050660; GO:0003824; GO:0016021; GO:0055114"	Complete proteome	518	
P23721	serC	pdxC pdxF	b0907	JW0890	SERC_ECOLI	Cytoplasm. 	Evidence at protein level	Class-V pyridoxal-phosphate-dependent aminotransferase family, SerC subfamily	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)	"GO:0006564; GO:0004648; GO:0005737; GO:0005515; GO:0030170; GO:0042823; GO:0008615"	"3D-structure; Amino-acid biosynthesis; Aminotransferase; Complete proteome; Cytoplasm; Direct protein sequencing; Pyridoxal phosphate; Pyridoxine biosynthesis; Serine biosynthesis; Transferase"	362		C6EI75	serC ECBD_2688 ECD_00911	serC		ECBD_2688 ECD_00911	C6EI75_ECOBD	Cytoplasm. 	Inferred from homology	"Class-V pyridoxal-phosphate-dependent aminotransferase family; Class-V pyridoxal-phosphate-dependent aminotransferase family, SerC subfamily"	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	"GO:0006564; GO:0004648; GO:0030170"	"Amino-acid biosynthesis; Aminotransferase; Complete proteome; Cytoplasm; Pyridoxal phosphate; Pyridoxine biosynthesis; Serine biosynthesis; Transferase"	362	
P0AC02	yfiO		b2595	JW2577	YFIO_ECOLI	"Cell outer membrane; Lipid-anchor. "	Evidence at protein level	UPF0169 (ComL) family	UPF0169 lipoprotein yfiO	"GO:0009279; GO:0005886; GO:0005515"	"Cell membrane; Cell outer membrane; Complete proteome; Lipoprotein; Membrane; Palmitate; Signal"	245		C6EJZ5	yfiO ECBD_1089 ECD_02485	yfiO		ECBD_1089 ECD_02485	C6EJZ5_ECOBD		Predicted		Outer membrane assembly lipoprotein YfiO (Predicted lipoprotein)	GO:0005488	"Complete proteome; Lipoprotein; Signal"	245	
P64557	ygfM		b2880	JW2848	YGFM_ECOLI		Predicted		Uncharacterized protein ygfM	"GO:0050660; GO:0055114; GO:0016491"	Complete proteome	259		C6EIM8	ygfM ECBD_0857 ECD_02713	ygfM		ECBD_0857 ECD_02713	C6EIM8_ECOBD		Predicted		Predicted oxidoreductase (Selenate reductase, FAD-binding subunit)	"GO:0050660; GO:0055114; GO:0016491"	Complete proteome	259	
P60872	yidE	yibE	b3685	JW3662	YIDE_ECOLI	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology	AAE transporter (TC 2.A.81) family, YidE subfamily	Putative transport protein yidE	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix; Transport"	553		C6ED85	yidE ECBD_0018 ECD_03568	yidE		ECBD_0018 ECD_03568	C6ED85_ECOBD	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology		Putative uncharacterized protein yidE (YidE/YbjL duplication)	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	553	
P30850	rnb		b1286	JW1279	RNB_ECOLI	Cytoplasm. 	Evidence at protein level	Ribonuclease II (RNB) family	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II) (RNase II) (Ribonuclease II)	"GO:0003723; GO:0006401; GO:0005737; GO:0008859; GO:0005515"	"3D-structure; Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Nuclease; RNA-binding"	644		C6EFU6	rnb ECBD_2331 ECD_01263	rnb		ECBD_2331 ECD_01263	C6EFU6_ECOBD	Cytoplasm. 	Inferred from homology	Ribonuclease II (RNB) family	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II)	"GO:0003723; GO:0005737; GO:0008859; GO:0006402"	"Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Nuclease; RNA-binding"	644
P15082	srlR	gutR	b2707	JW2676	SRLR_ECOLI		Evidence at transcript level		Glucitol operon repressor	"GO:0003677; GO:0005622; GO:0009401; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Phosphotransferase system; Repressor; Transcription; Transcription regulation"	257		C6EJS4	srlR ECBD_1018 ECD_02557	srlR		ECBD_1018 ECD_02557	C6EJS4_ECOBD		Predicted		DNA-bindng transcriptional repressor (Transcriptional regulator, DeoR family)	"GO:0003677; GO:0005622; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	257
P0A894	yhbJ		b3205	JW3172	YHBJ_ECOLI		Evidence at protein level	UPF0042 family	UPF0042 nucleotide-binding protein yhbJ	"GO:0005524; GO:0005525; GO:0006396; GO:0048518; GO:0005515"	"ATP-binding; Acetylation; Complete proteome; GTP-binding; Nucleotide-binding"	284		C6EH22	yhbJ ECBD_0537 ECD_03070	yhbJ		ECBD_0537 ECD_03070	C6EH22_ECOBD		Inferred from homology	UPF0042 family	UPF0042 nucleotide-binding protein yhbJ	"GO:0005524; GO:0005525"	"ATP-binding; Acetylation; Complete proteome; GTP-binding; Nucleotide-binding"	284
P0AGJ2	trmH	spoU	b3651	JW3626	TRMH_ECOLI	Cytoplasm. 	Evidence at protein level	RNA methyltransferase trmH family	tRNA guanosine-2'-O-methyltransferase (EC 2.1.1.34) (tRNA [Gm18] methyltransferase)	"GO:0003723; GO:0005737; GO:0009020"	"Complete proteome; Cytoplasm; Methyltransferase; S-adenosyl-L-methionine; Transferase; tRNA processing"	229		C6EDD9	trmH ECBD_0074 ECD_03508	trmH		ECBD_0074 ECD_03508	C6EDD9_ECOBD		Predicted		tRNA (Guanosine-2'-O-)-methyltransferase (tRNA guanosine-2'-O-methyltransferase) (EC 2.1.1.34)	"GO:0003723; GO:0009020"	"Complete proteome; Methyltransferase; Transferase"	229
P37689	gpmI	pgmI yibO	b3612	JW3587	GPMI_ECOLI		Evidence at protein level	BPG-independent phosphoglycerate mutase family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.1)	"GO:0005737; GO:0006096; GO:0030145; GO:0004619"	"Complete proteome; Glycolysis; Isomerase; Manganese; Metal-binding"	514		C6EDH7	yibO gpmI ECBD_0113 ECD_03470	yibO	gpmI	ECBD_0113 ECD_03470	C6EDH7_ECOBD		Inferred from homology	BPG-independent phosphoglycerate mutase family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.1)	"GO:0046537; GO:0005737; GO:0006096; GO:0030145"	"Complete proteome; Glycolysis; Isomerase; Manganese; Metal-binding"	514
P17446	betI		b0313	JW0305	BETI_ECOLI		Inferred from homology		HTH-type transcriptional regulator BetI	"GO:0003677; GO:0006355; GO:0003700; GO:0016566; GO:0006350"	"Complete proteome; DNA-binding; Repressor; Transcription; Transcription regulation"	195		C6ELR8	betI ECBD_3345 ECD_00269	betI		ECBD_3345 ECD_00269	C6ELR8_ECOBD		Inferred from homology		Transcriptional regulator BetI (Transcriptional regulator, TetR family)	"GO:0003677; GO:0006355; GO:0003700; GO:0016566; GO:0006350"	"Complete proteome; DNA-binding; Repressor; Transcription; Transcription regulation"	195
P0ACA1	yibF		b3592	JW3565	YIBF_ECOLI		Evidence at protein level	GST superfamily, HSP26 family	Uncharacterized GST-like protein yibF	"GO:0005515; GO:0016740"	"Complete proteome; Transferase"	202		C6EE83	yibF ECBD_0138 ECD_03447	yibF		ECBD_0138 ECD_03447	C6EE83_ECOBD		Predicted	GST superfamily	Glutathione S-transferase domain protein (Predicted glutathione S-transferase)	GO:0016740	"Complete proteome; Transferase"	202
P0C0U4	rimK		b0852	JW0836	RIMK_ECOLI		Inferred from homology	RimK family	Ribosomal protein S6 modification protein	"GO:0005524; GO:0003824; GO:0046872; GO:0006464; GO:0006412"	"ATP-binding; Complete proteome; Magnesium; Manganese; Metal-binding; Nucleotide-binding; Protein biosynthesis"	300		C6EIQ3	rimK ECBD_2742 ECD_00857	rimK		ECBD_2742 ECD_00857	C6EIQ3_ECOBD		Predicted		Alpha-L-glutamate ligase, RimK family (Ribosomal protein S6 modification protein)	"GO:0005524; GO:0016874; GO:0046872; GO:0006464"	"ATP-binding; Complete proteome; Ligase; Manganese; Metal-binding; Nucleotide-binding"	300
P25553	aldA	ald	b1415	JW1412	ALDA_ECOLI		Evidence at protein level	Aldehyde dehydrogenase family	Lactaldehyde dehydrogenase (EC 1.2.1.22) (Aldehyde dehydrogenase A) (Glycolaldehyde dehydrogenase) (EC 1.2.1.21)	"GO:0019571; GO:0042355; GO:0050569; GO:0008911; GO:0055114; GO:0019301"	"3D-structure; Complete proteome; Direct protein sequencing; NAD; Oxidoreductase"	479		C6EEU8	aldA ECBD_2225 ECD_01370	aldA		ECBD_2225 ECD_01370	C6EEU8_ECOBD		Inferred from homology	Aldehyde dehydrogenase family	Aldehyde Dehydrogenase (Aldehyde dehydrogenase A, NAD-linked) (EC 1.2.1.22)	"GO:0008911; GO:0055114"	"Complete proteome; Oxidoreductase"	479
P0ABU0	menB		b2262	JW2257	MENB_ECOLI		Evidence at protein level	Enoyl-CoA hydratase/isomerase family	Naphthoate synthase (EC 4.1.3.36) (Dihydroxynaphthoic acid synthase) (DHNA synthase)	"GO:0008935; GO:0009234; GO:0005515"	"Complete proteome; Lyase; Menaquinone biosynthesis"	285		C6E9T7	menB ECBD_1396 ECD_02189	menB		ECBD_1396 ECD_02189	C6E9T7_ECOBD		Inferred from homology	Enoyl-CoA hydratase/isomerase family	Naphthoate synthase	"GO:0008935; GO:0009234"	"Complete proteome; Lyase"	285
P07648	recC		b2822	JW2790	EX5C_ECOLI		Evidence at protein level		Exodeoxyribonuclease V gamma chain (EC 3.1.11.5) (Exodeoxyribonuclease V 125 kDa polypeptide)	"GO:0005524; GO:0003677; GO:0006281; GO:0004519; GO:0008854; GO:0009338; GO:0004386; GO:0005515"	"3D-structure; ATP-binding; Complete proteome; DNA damage; DNA repair; Endonuclease; Exonuclease; Helicase; Hydrolase; Nuclease; Nucleotide-binding"	1122		C6EJ47	recC ECBD_0903 ECD_02670	recC		ECBD_0903 ECD_02670	C6EJ47_ECOBD		Predicted		Exodeoxyribonuclease V, gamma subunit (EC 3.1.11.5) (Exonuclease V (RecBCD complex), gamma chain) (EC 3.1.11.5)	"GO:0003677; GO:0008854; GO:0009338"	"Complete proteome; Exonuclease; Hydrolase; Nuclease"	1122
P0A6I6	coaD	kdtB yicA	b3634	JW3609	COAD_ECOLI	Cytoplasm. 	Evidence at protein level	Bacterial CoaD family	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	"GO:0005524; GO:0015937; GO:0005737; GO:0004595; GO:0005515"	"3D-structure; ATP-binding; Coenzyme A biosynthesis; Complete proteome; Cytoplasm; Direct protein sequencing; Nucleotide-binding; Nucleotidyltransferase; Transferase"	159		C6EDF7	coaD ECBD_0092 ECD_03491	coaD		ECBD_0092 ECD_03491	C6EDF7_ECOBD	Cytoplasm. 	Inferred from homology	Bacterial CoaD family	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase)	"GO:0015937; GO:0005737; GO:0004595"	"ATP-binding; Coenzyme A biosynthesis; Complete proteome; Cytoplasm; Nucleotide-binding; Nucleotidyltransferase; Transferase"	159
P0A9E0	araC		b0064	JW0063	ARAC_ECOLI	Cytoplasm. 	Evidence at protein level		Arabinose operon regulatory protein	"GO:0019568; GO:0005737; GO:0006355; GO:0043565; GO:0003700; GO:0006350"	"3D-structure; Activator; Arabinose catabolism; Carbohydrate metabolism; Complete proteome; Cytoplasm; DNA-binding; Repressor; Transcription; Transcription regulation"	292		C6EAZ1	araC ECBD_3553 ECD_00066	araC		ECBD_3553 ECD_00066	C6EAZ1_ECOBD		Predicted		DNA-binding transcriptional dual regulator (Transcriptional regulator, AraC family)	"GO:0005737; GO:0006355; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Transcription; Transcription regulation"	292
P0A9L8	proC		b0386	JW0377	P5CR_ECOLI	Cytoplasm. 	Evidence at protein level	Pyrroline-5-carboxylate reductase family	Pyrroline-5-carboxylate reductase (P5C reductase) (P5CR) (EC 1.5.1.2)	"GO:0050661; GO:0005737; GO:0055114; GO:0006561; GO:0004735"	"Amino-acid biosynthesis; Complete proteome; Cytoplasm; Direct protein sequencing; NADP; Oxidoreductase; Proline biosynthesis"	269		C6ELK1	proC ECBD_3278 ECD_00333	proC		ECBD_3278 ECD_00333	C6ELK1_ECOBD		Inferred from homology	Pyrroline-5-carboxylate reductase family	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	"GO:0005488; GO:0055114; GO:0006561; GO:0004735"	"Amino-acid biosynthesis; Complete proteome; NADP; Oxidoreductase; Proline biosynthesis"	269
P21507	srmB	rbaB	b2576	JW2560	SRMB_ECOLI		Evidence at protein level	DEAD box helicase family	ATP-dependent RNA helicase srmB (EC 3.6.4.13)	"GO:0005524; GO:0004004; GO:0003723; GO:0005515; GO:0000027"	"ATP-binding; Complete proteome; Helicase; Hydrolase; Nucleotide-binding; RNA-binding"	444		C6EK10	srmB ECBD_1104 ECD_02470	srmB		ECBD_1104 ECD_02470	C6EK10_ECOBD		Inferred from homology	DEAD box helicase family	ATP-dependent RNA helicase (EC 2.7.7.-) (DEAD/DEAH box helicase domain protein)	"GO:0005524; GO:0008026; GO:0003676; GO:0016779"	"ATP-binding; Complete proteome; Helicase; Hydrolase; Nucleotide-binding; Nucleotidyltransferase; Transferase"	444
P00864	ppc	glu	b3956	JW3928	CAPP_ECOLI		Evidence at protein level	PEPCase type 1 family	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	"GO:0015977; GO:0008964; GO:0005515; GO:0006099"	"3D-structure; Allosteric enzyme; Carbon dioxide fixation; Complete proteome; Lyase; Tricarboxylic acid cycle"	883		C6EE53	ppc ECBD_4068 ECD_03841	ppc		ECBD_4068 ECD_03841	C6EE53_ECOBD		Inferred from homology	PEPCase type 1 family	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	"GO:0015977; GO:0008964; GO:0006099"	"Carbon dioxide fixation; Complete proteome; Lyase; Pyruvate; Tricarboxylic acid cycle"	883
P0A825	glyA		b2551	JW2535	GLYA_ECOLI	Cytoplasm. 	Evidence at protein level	SHMT family	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	"GO:0006565; GO:0005829; GO:0019264; GO:0004372; GO:0016020; GO:0030170; GO:0008270"	"3D-structure; Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; One-carbon metabolism; Pyridoxal phosphate; Transferase"	417		C6EKF6	glyA ECBD_1133 ECD_02443	glyA		ECBD_1133 ECD_02443	C6EKF6_ECOBD	Cytoplasm. 	Inferred from homology	SHMT family	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	"GO:0006563; GO:0004372; GO:0006544; GO:0030170"	"Acetylation; Complete proteome; Cytoplasm; Methyltransferase; One-carbon metabolism; Pyridoxal phosphate; Transferase"	417
P0AGB6	rpoE	sigE	b2573	JW2557	RPOE_ECOLI		Evidence at protein level	Sigma-70 factor family, ECF subfamily	RNA polymerase sigma-E factor (Sigma-24)	"GO:0003677; GO:0006355; GO:0006950; GO:0003700; GO:0016987; GO:0006352"	"3D-structure; Complete proteome; DNA-binding; Direct protein sequencing; Sigma factor; Stress response; Transcription; Transcription regulation"	191		C6EK14	rpoE ECBD_1108 ECD_02467	rpoE		ECBD_1108 ECD_02467	C6EK14_ECOBD		Inferred from homology	Sigma-70 factor family, ECF subfamily	RNA polymerase sigma factor	"GO:0003677; GO:0006355; GO:0003700; GO:0016987; GO:0006352"	"Complete proteome; DNA-binding; Sigma factor; Transcription; Transcription regulation"	191
P0AGI1	rbsC		b3750	JW3729	RBSC_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	Binding-protein-dependent transport system permease family, AraH/rbsC subfamily	Ribose transport system permease protein rbsC	"GO:0008643; GO:0016021; GO:0005886; GO:0005215"	"Cell inner membrane; Cell membrane; Complete proteome; Membrane; Sugar transport; Transmembrane; Transmembrane helix; Transport"	321		C6EG52	rbsC ECBD_4280 ECD_03636	rbsC		ECBD_4280 ECD_03636	C6EG52_ECOBD		Predicted		Inner-membrane translocator (Ribose ABC transporter permease protein)	"GO:0016021; GO:0005886; GO:0005215"	"Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	321
P37338	ygaE		b2664	JW2639	YGAE_ECOLI		Evidence at protein level		Uncharacterized HTH-type transcriptional regulator ygaE	"GO:0003677; GO:0005622; GO:0005515; GO:0006355; GO:0003700; GO:0006350; GO:0016564"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	220		C6EJW1	ygaE ECBD_1055 ECD_02520	ygaE		ECBD_1055 ECD_02520	C6EJW1_ECOBD		Predicted		DNA-binding transcriptional dual regulator (Transcriptional regulator, GntR family)	"GO:0003677; GO:0005622; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	220
P0A6H8	cls	nov yciJ	b1249	JW1241	CLS_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	Phospholipase D family, Cardiolipin synthase subfamily	Cardiolipin synthase (CL synthase) (EC 2.7.8.-)	"GO:0008808; GO:0016021; GO:0008654; GO:0005886"	"Cell inner membrane; Cell membrane; Complete proteome; Membrane; Phospholipid biosynthesis; Repeat; Transferase; Transmembrane; Transmembrane helix"	486		C6EFY7	cls ECBD_2373 ECD_01223	cls		ECBD_2373 ECD_01223	C6EFY7_ECOBD	"Cell inner membrane; Multi-pass membrane protein. "	Inferred from homology	Phospholipase D family, Cardiolipin synthase subfamily	Cardiolipin synthase (CL synthase) (EC 2.7.8.-)	GO:0016740	"Cell inner membrane; Cell membrane; Complete proteome; Membrane; Phospholipid biosynthesis; Repeat; Transferase; Transmembrane; Transmembrane helix"	486
P77444	sufS	csdB ynhB	b1680	JW1670	SUFS_ECOLI	Cytoplasm. 	Evidence at protein level	Class-V pyridoxal-phosphate-dependent aminotransferase family, Csd subfamily	Cysteine desulfurase (EC 2.8.1.7) (Selenocysteine beta-lyase) (SCL) (Selenocysteine lyase) (EC 4.4.1.16) (Selenocysteine reductase)	"GO:0031071; GO:0006534; GO:0005737; GO:0030170; GO:0009000"	"3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Lyase; Pyridoxal phosphate; Transferase"	406		C6ECS5	sufS ECBD_1965 ECD_01649	sufS		ECBD_1965 ECD_01649	C6ECS5_ECOBD		Inferred from homology	Class-V pyridoxal-phosphate-dependent aminotransferase family	Cysteine desulfurase (EC 2.8.1.7)	"GO:0031071; GO:0006534; GO:0016829; GO:0030170"	"Complete proteome; Lyase; Pyridoxal phosphate; Transferase"	406
P32138	yihQ		b3878	JW3849	YIHQ_ECOLI		Inferred from homology	Glycosyl hydrolase 31 family	Alpha-glucosidase yihQ (EC 3.2.1.20)	"GO:0004558; GO:0030246; GO:0005975"	"Complete proteome; Glycosidase; Hydrolase"	678		C6EF23	yihQ ECBD_4149 ECD_03763	yihQ		ECBD_4149 ECD_03763	C6EF23_ECOBD		Predicted		Alpha-glucosidase	"GO:0030246; GO:0005975; GO:0004553"	Complete proteome	667
